      96187, 156.0119, 110.4815, 159.9669, 173763
      96187, 156.2333, 110.6166, 159.6004, 173791
      96187, 156.4731, 110.7609, 159.9230, 173818
      96187, 156.8129, 110.8141, 159.6083, 173872
      96187, 157.1487, 110.9836, 158.1672, 173899
      96187, 157.2083, 110.9578, 159.2093, 173928
      96375, 157.5920, 111.2875, 158.6771, 173955
      96375, 157.6982, 111.2914, 158.8527, 173983
      96390, 158.2666, 111.5903, 158.8957, 174046
      96390, 158.4185, 111.5605, 158.7623, 174072
      96390, 158.6829, 111.6435, 158.9321, 174099
      96390, 158.7842, 111.7220, 158.6757, 174131
      96578, 159.1853, 111.9305, 159.1980, 174158
      96578, 159.3599, 111.9730, 158.9297, 174186
      96578, 159.6056, 112.2362, 158.1659, 174214
      96578, 159.6998, 112.2614, 158.4055, 174266
      96578, 160.4277, 112.4404, 158.3400, 174322
      96578, 160.5858, 112.6094, 158.4390, 174349
      96781, 160.7595, 112.6981, 158.3420, 174378
      96781, 161.1437, 112.8393, 158.4373, 174406
      96781, 161.2547, 112.9174, 158.5748, 174435
      96781, 161.5480, 113.0993, 158.0049, 174462
      96781, 161.7138, 113.1969, 158.0080, 174490
      96781, 161.9836, 113.3199, 157.6914, 174527
      96984, 162.3921, 113.4584, 157.3600, 174556
      96984, 162.5366, 113.5226, 157.0595, 174585
      96984, 162.8174, 113.6804, 155.6426, 174613
      96984, 162.9042, 113.7651, 155.5924, 174644
      96984, 163.2027, 113.9567, 155.2731, 174671
      96984, 163.6834, 114.2177, 153.7615, 174729
      97187, 163.8639, 114.3754, 153.6209, 174767
      97187, 164.4040, 114.7624, 152.8930, 174823
      97187, 164.6982, 114.8812, 152.9073, 174849
      97187, 164.7081, 115.0119, 153.4240, 174884
      97187, 165.1526, 115.1468, 152.3469, 174912
      97187, 165.2490, 115.2418, 152.5421, 174941
      97187, 165.4945, 115.4209, 152.6242, 174967
      97390, 165.5918, 115.4855, 152.6855, 174994
      97390, 165.8849, 115.5950, 152.1533, 175024
      97390, 165.9454, 115.7103, 152.5481, 175051
      97390, 166.4452, 116.0310, 151.7934, 175080
      97390, 166.5226, 116.1141, 151.9498, 175108
      97390, 166.7782, 116.2293, 151.7315, 175136
      97593, 166.8488, 116.2839, 151.7000, 175164
      97593, 167.2177, 116.4524, 152.0159, 175193
      97593, 167.3686, 116.5531, 151.9755, 175219
      97593, 167.6481, 116.8863, 151.3066, 175269
      97593, 167.8047, 116.8558, 150.6995, 175296
      97593, 168.1388, 117.1591, 150.9498, 175323
      97593, 168.6012, 117.3393, 150.6034, 175377
      97796, 168.7209, 117.4507, 150.6017, 175404
      97796, 169.0403, 117.7613, 150.1506, 175434
      97796, 169.1803, 117.8946, 150.1238, 175461
      97796, 169.3847, 118.0149, 149.1378, 175489
      97796, 169.4470, 118.0901, 148.8877, 175524
      97796, 169.6743, 118.3232, 147.8931, 175551
      97984, 169.7921, 118.4621, 147.9542, 175578
      97984, 170.2158, 118.5973, 147.2668, 175603
      97984, 170.3015, 118.7035, 146.8600, 175630
      97984, 170.4938, 119.0300, 146.0479, 175658
      97984, 170.6049, 119.1401, 145.9857, 175685
      97984, 170.8299, 119.2306, 145.3628, 175712
      97984, 171.0086, 119.4120, 145.1336, 175746
      98093, 171.3303, 119.6822, 143.7719, 175773
      98093, 171.6080, 120.0041, 143.3230, 175826
      98093, 171.7071, 120.1163, 143.3720, 175853
      98093, 171.9280, 120.2718, 142.7140, 175879
      98093, 172.1964, 120.4845, 141.9844, 175904
      98093, 172.2945, 120.5595, 141.7290, 175932
      98093, 172.4324, 120.8660, 141.6630, 175959
      98296, 172.8504, 121.2378, 140.3577, 176015
      98500, 173.1989, 121.4728, 141.0472, 176067
      98500, 173.3445, 121.5889, 141.5090, 176094
      98500, 173.4289, 121.7086, 141.1078, 176121
      98500, 173.6184, 121.9195, 141.8573, 176149
      98500, 173.7390, 122.1016, 141.6166, 176176
      98500, 174.0150, 122.2877, 141.7334, 176220
      98500, 174.2923, 122.3881, 142.0259, 176248
      98687, 174.4036, 122.5027, 142.1000, 176274
      98687, 174.6378, 122.8129, 142.6965, 176301
      98687, 174.8058, 122.8670, 143.1413, 176327
      98687, 175.0108, 123.0532, 143.1457, 176353
      98687, 175.1124, 123.2415, 142.7328, 176378
      98687, 175.2892, 123.3105, 142.1349, 176404
      98796, 175.6416, 123.5525, 142.8314, 176474
      98796, 175.8698, 123.8517, 143.1285, 176500
      98796, 176.0830, 124.0125, 143.5170, 176527
      98796, 176.2481, 124.0976, 143.0333, 176553
      98796, 176.4625, 124.3938, 142.5519, 176579
      98796, 176.6735, 124.5745, 142.8560, 176605
      98796, 177.0279, 124.8477, 144.3223, 176657
      99000, 177.4963, 125.0879, 146.1021, 176714
      99000, 177.5763, 125.1211, 146.6137, 176740
      99000, 177.7704, 125.3000, 147.8920, 176765
      99187, 178.0307, 125.3332, 148.5419, 176791
      99187, 178.2214, 125.3625, 148.7710, 176817
      99187, 178.5409, 125.5667, 151.5727, 176867
      99187, 178.7485, 125.5642, 151.9318, 176894
      99187, 179.0753, 125.7779, 153.4394, 176930
      99187, 179.0663, 125.6312, 156.7100, 176956
      99296, 179.2613, 125.5784, 157.3092, 176981
      99296, 179.5847, 125.7564, 158.6629, 177007
      99296, 179.7810, 125.7519, 159.5857, 177033
      99296, 179.9854, 125.7547, 160.1426, 177058
      99296, 180.1759, 125.8628, 161.4424, 177084
      99296, 180.4904, 125.7932, 161.8345, 177109
      99296, 180.6807, 125.8876, 162.5711, 177139
      99296, 181.0050, 125.8554, 164.7754, 177164
      99500, 181.1165, 125.9814, 165.3301, 177192
      99500, 181.3615, 125.9429, 166.6266, 177218
      99500, 181.6248, 125.9176, 166.6451, 177244
      99703, 182.2577, 126.2843, 168.3071, 177295
      99703, 182.5641, 126.0949, 168.7927, 177321
      99703, 183.2892, 126.0637, 171.1679, 177406
      99703, 183.6561, 125.9870, 175.0115, 177457
      99796, 183.8983, 126.0574, 174.5918, 177482
      99796, 184.1018, 126.1310, 175.0498, 177507
      99796, 184.7421, 126.1125, 177.1526, 177590
      99796, 184.8074, 125.9382, 178.8082, 177617
      99796, 184.9419, 125.9189, 178.9514, 177643
      99796, 185.3709, 126.0571, -178.8997, 177670
