     110984, 95,1496,-1964,120,25,57, 253.9332, 180.8186, 156.1585, 188737
     110984, 104,-511,2477,207,25,-72, 253.9332, 180.8186, 156.1585, 188737
     110984, 110,-1178,1964,120,25,-131, 253.9332, 180.8186, 156.1585, 188737
     111281, 95,1496,-1964,120,25,116, 255.4254, 181.2400, 158.0595, 188926
     111281, 104,-421,2390,163,25,-72, 255.4254, 181.2400, 158.0595, 188926
     111281, 110,-1178,1964,120,25,-61, 255.4254, 181.2400, 158.0595, 188926
     111578, 95,1496,-1964,120,25,235, 259.1707, 182.0389, 160.3832, 189349
     111578, 104,-836,2802,130,25,-78, 259.1707, 182.0389, 160.3832, 189349
     111578, 110,-1178,1964,120,25,-61, 259.1707, 182.0389, 160.3832, 189349
     111875, 95,1496,-1964,120,25,159, 262.7273, 182.7783, 162.7129, 189762
     111875, 104,-856,2828,122,25,-78, 262.7273, 182.7783, 162.7129, 189762
     111875, 110,-1178,1964,120,25,26, 262.7273, 182.7783, 162.7129, 189762
     112171, 95,1496,-1964,120,25,-165, 263.2314, 183.0229, 162.3716, 189842
     112171, 104,-856,2828,122,25,-26, 263.2314, 183.0229, 162.3716, 189842
     112171, 110,-1178,1964,120,25,34, 263.2314, 183.0229, 162.3716, 189842
     112468, 95,1496,-1964,120,25,-165, 264.8748, 183.3243, 162.0436, 190032
     112468, 104,-856,2828,120,25,19, 264.8748, 183.3243, 162.0436, 190032
     112468, 110,-1178,1964,120,25,104, 264.8748, 183.3243, 162.0436, 190032
     112781, 95,1072,-1964,275,25,-187, 270.1410, 184.5883, 160.7824, 190649
     112781, 104,-856,2828,120,25,19, 270.1410, 184.5883, 160.7824, 190649
     112781, 110,-1178,1964,120,25,53, 270.1410, 184.5883, 160.7824, 190649
     113078, 95,1469,-1964,158,25,-187, 270.1410, 184.5883, 160.7824, 190649
     113078, 104,-856,2828,120,25,23, 270.1410, 184.5883, 160.7824, 190649
     113078, 110,-1178,1964,120,25,7, 270.1410, 184.5883, 160.7824, 190649
     113375, 95,1496,-1964,129,25,116, 273.3354, 185.3987, 159.3890, 191027
     113375, 104,-856,2828,120,25,23, 273.3354, 185.3987, 159.3890, 191027
     113375, 110,-1178,1964,120,25,23, 273.3354, 185.3987, 159.3890, 191027
     113671, 95,1496,-1964,129,25,116, 276.6809, 186.3427, 158.9387, 191443
     113671, 104,-856,2828,120,25,182, 276.6809, 186.3427, 158.9387, 191443
     113671, 110,-1178,1964,120,25,23, 276.6809, 186.3427, 158.9387, 191443
     113984, 95,1556,-1964,121,25,57, 277.8489, 186.6555, 158.6543, 191578
     113984, 104,-856,2828,120,25,31, 277.8489, 186.6555, 158.6543, 191578
     113984, 110,-1178,1964,120,25,44, 277.8489, 186.6555, 158.6543, 191578
     114281, 95,1556,-1964,121,25,57, 280.9950, 187.4959, 158.4144, 191935
     114281, 104,-856,2828,120,25,-62, 280.9950, 187.4959, 158.4144, 191935
     114281, 110,-1178,1964,120,25,22, 280.9950, 187.4959, 158.4144, 191935
     114578, 95,1501,-1964,120,25,-174, 283.7705, 188.3824, 158.1193, 192292
     114578, 104,-511,2477,120,25,-62, 283.7705, 188.3824, 158.1193, 192292
     114578, 110,-1178,1964,120,25,133, 283.7705, 188.3824, 158.1193, 192292
     114875, 95,1501,-1964,120,25,-174, 285.2935, 188.7573, 157.3001, 192449
     114875, 104,-839,2807,228,25,-154, 285.2935, 188.7573, 157.3001, 192449
     114875, 110,-1178,1964,120,25,-52, 285.2935, 188.7573, 157.3001, 192449
     115171, 95,1261,-1964,120,25,57, 288.4409, 189.4335, 160.2131, 192838
     115171, 104,-839,2807,228,25,-154, 288.4409, 189.4335, 160.2131, 192838
     115171, 110,-1178,1964,120,25,-49, 288.4409, 189.4335, 160.2131, 192838
     115468, 95,1480,-1964,120,25,13, 292.0332, 190.4283, 159.0637, 193252
     115468, 104,-506,2470,174,25,25, 292.0332, 190.4283, 159.0637, 193252
     115468, 110,-1178,1964,120,25,-116, 292.0332, 190.4283, 159.0637, 193252
     115781, 95,1257,-1964,120,25,4, 292.7995, 190.7364, 159.0457, 193359
     115781, 104,-836,2807,133,25,189, 292.7995, 190.7364, 159.0457, 193359
     115781, 110,-1178,1964,120,25,-135, 292.7995, 190.7364, 159.0457, 193359
     116078, 95,1257,-1964,120,25,4, 296.3667, 191.5252, 160.6295, 193764
     116078, 104,-836,2807,133,25,27, 296.3667, 191.5252, 160.6295, 193764
     116078, 110,-1178,1964,120,25,-136, 296.3667, 191.5252, 160.6295, 193764
     116375, 95,1480,-1964,120,25,105, 298.8342, 192.2239, 159.7246, 194061
     116375, 104,-856,2828,123,25,27, 298.8342, 192.2239, 159.7246, 194061
     116375, 110,-1178,1964,120,25,-74, 298.8342, 192.2239, 159.7246, 194061
     116671, 95,1257,-1964,120,25,128, 301.2820, 192.9026, 158.6192, 194341
     116671, 104,-856,2828,120,25,23, 301.2820, 192.9026, 158.6192, 194341
     116671, 110,-1178,1964,120,25,-153, 301.2820, 192.9026, 158.6192, 194341
     116968, 95,1257,-1964,120,25,128, 302.8370, 193.4729, 158.1462, 194550
     116968, 104,-856,2828,120,25,-189, 302.8370, 193.4729, 158.1462, 194550
     116968, 110,-1178,1964,120,25,-147, 302.8370, 193.4729, 158.1462, 194550
     117281, 95,1551,-1964,120,25,134, 306.3158, 194.5233, 157.1692, 194972
     117281, 104,-856,2828,228,25,-199, 306.3158, 194.5233, 157.1692, 194972
     117281, 110,-1178,1964,120,25,23, 306.3158, 194.5233, 157.1692, 194972
     117578, 95,1501,-1964,120,25,134, 308.7955, 195.2441, 155.7748, 195269
     117578, 104,-511,2477,174,25,80, 308.7955, 195.2441, 155.7748, 195269
     117578, 110,-1178,1964,120,25,-18, 308.7955, 195.2441, 155.7748, 195269
     117875, 95,1501,-1964,120,25,134, 311.2218, 196.1978, 155.4093, 195562
     117875, 104,-511,2477,174,25,80, 311.2218, 196.1978, 155.4093, 195562
     117875, 110,-1178,1964,120,25,30, 311.2218, 196.1978, 155.4093, 195562
     118171, 95,1496,-1964,120,25,-512, 313.8288, 196.9148, 157.3565, 195867
     118171, 104,-839,2807,133,25,119, 313.8288, 196.9148, 157.3565, 195867
     118171, 110,-1178,1964,120,25,34, 313.8288, 196.9148, 157.3565, 195867
     118484, 95,1496,-1964,120,25,-512, 315.4836, 197.5233, 158.3657, 196080
     118484, 104,-856,2828,163,25,-63, 315.4836, 197.5233, 158.3657, 196080
     118484, 110,-1178,1964,120,25,34, 315.4836, 197.5233, 158.3657, 196080
     118781, 95,1496,-1964,120,25,-73, 318.6417, 198.4189, 158.3526, 196453
     118781, 104,-856,2828,163,25,-63, 318.6417, 198.4189, 158.3526, 196453
     118781, 110,-1178,1964,120,25,-77, 318.6417, 198.4189, 158.3526, 196453
     119078, 95,1257,-1964,120,25,157, 320.4142, 198.8558, 157.8239, 196659
     119078, 104,-856,2828,122,25,-247, 320.4142, 198.8558, 157.8239, 196659
     119078, 110,-1178,1964,120,25,-77, 320.4142, 198.8558, 157.8239, 196659
     119375, 95,1496,-1964,120,25,159, 324.1737, 199.9023, 157.1139, 197082
     119375, 104,-856,2828,122,25,-247, 324.1737, 199.9023, 157.1139, 197082
     119375, 110,-1178,1964,120,25,30, 324.1737, 199.9023, 157.1139, 197082
     119671, 95,1496,-1964,120,25,159, 326.7113, 200.7588, 156.0010, 197385
     119671, 104,-421,2390,120,25,139, 326.7113, 200.7588, 156.0010, 197385
     119671, 110,-1178,1964,120,25,30, 326.7113, 200.7588, 156.0010, 197385
     119968, 95,1496,-1964,120,25,-165, 328.9663, 201.4455, 156.6206, 197671
     119968, 104,-421,2390,120,25,139, 328.9663, 201.4455, 156.6206, 197671
     119968, 110,-1178,1964,120,25,104, 328.9663, 201.4455, 156.6206, 197671
     120281, 95,1257,-1964,120,25,-165, 330.5559, 201.9040, 157.8755, 197852
     120281, 104,-836,2802,120,25,186, 330.5559, 201.9040, 157.8755, 197852
     120281, 110,-1178,1964,120,25,47, 330.5559, 201.9040, 157.8755, 197852
     120578, 95,1257,-1964,120,25,93, 334.2244, 202.8262, 161.4571, 198290
     120578, 104,-856,2828,120,25,163, 334.2244, 202.8262, 161.4571, 198290
     120578, 110,-1178,1964,120,25,32, 334.2244, 202.8262, 161.4571, 198290
     120875, 95,1200,-1964,120,25,-171, 336.1077, 203.3606, 160.2502, 198515
     120875, 104,-856,2828,120,25,163, 336.1077, 203.3606, 160.2502, 198515
     120875, 110,-1178,1964,120,25,-185, 336.1077, 203.3606, 160.2502, 198515
     121171, 95,1184,-1964,120,25,57, 339.5970, 204.3190, 158.6008, 198921
     121171, 104,-856,2828,120,25,-14, 339.5970, 204.3190, 158.6008, 198921
     121171, 110,-1178,1964,120,25,-260, 339.5970, 204.3190, 158.6008, 198921
     121484, 95,1496,-1964,120,25,131, 341.8466, 205.0041, 156.6868, 199185
     121484, 104,-856,2828,228,25,-185, 341.8466, 205.0041, 156.6868, 199185
     121484, 110,-1178,1964,120,25,-124, 341.8466, 205.0041, 156.6868, 199185
     121781, 95,1496,-1964,120,25,131, 343.6226, 205.5589, 156.0046, 199387
     121781, 104,-856,2828,255,25,-86, 343.6226, 205.5589, 156.0046, 199387
     121781, 110,-1178,1964,120,25,25, 343.6226, 205.5589, 156.0046, 199387
     122078, 95,1496,-1964,120,25,-171, 346.8381, 206.6584, 155.5654, 199799
     122078, 104,-856,2828,255,25,-86, 346.8381, 206.6584, 155.5654, 199799
     122078, 110,-1178,1964,120,25,100, 346.8381, 206.6584, 155.5654, 199799
     122375, 95,1496,-1964,120,25,57, 349.3506, 207.5840, 155.2978, 200092
     122375, 104,-856,2828,397,25,-78, 349.3506, 207.5840, 155.2978, 200092
     122375, 110,-1178,1964,120,25,53, 349.3506, 207.5840, 155.2978, 200092
     122671, 95,1496,-1964,120,25,-43, 351.7496, 208.3268, 155.5976, 200387
     122671, 104,-511,2477,258,25,-78, 351.7496, 208.3268, 155.5976, 200387
     122671, 110,-1178,1964,120,25,53, 351.7496, 208.3268, 155.5976, 200387
     122968, 95,1496,-1964,120,25,-43, 355.0542, 209.4563, 156.1683, 200799
     122968, 104,-421,2390,189,25,112, 355.0542, 209.4563, 156.1683, 200799
     122968, 110,-1178,1964,120,25,0, 355.0542, 209.4563, 156.1683, 200799
     123281, 95,1200,-1964,120,25,-10, 357.4636, 210.2003, 157.7631, 201092
     123281, 104,-421,2390,189,25,143, 357.4636, 210.2003, 157.7631, 201092
     123281, 110,-1178,1964,120,25,-30, 357.4636, 210.2003, 157.7631, 201092
     123578, 95,1200,-1964,120,25,-10, 360.3274, 210.8400, 160.5044, 201431
     123578, 104,-836,2802,137,25,88, 360.3274, 210.8400, 160.5044, 201431
     123578, 110,-1178,1964,120,25,34, 360.3274, 210.8400, 160.5044, 201431
     123875, 95,1184,-1964,120,25,-180, 361.2345, 211.1239, 160.2930, 201512
     123875, 104,-856,2828,124,25,88, 361.2345, 211.1239, 160.2930, 201512
     123875, 110,-1178,1964,120,25,38, 361.2345, 211.1239, 160.2930, 201512
     124171, 95,732,-1964,431,25,57, 364.3262, 212.0097, 159.5687, 201889
     124171, 104,-856,2828,121,25,-199, 364.3262, 212.0097, 159.5687, 201889
     124171, 110,-1178,1964,120,25,-14, 364.3262, 212.0097, 159.5687, 201889
     124484, 95,1065,-1964,275,25,116, 366.9730, 212.8015, 157.7631, 202206
     124484, 104,-856,2828,170,25,-26, 366.9730, 212.8015, 157.7631, 202206
     124484, 110,-1178,1964,120,25,-141, 366.9730, 212.8015, 157.7631, 202206
     124781, 95,1469,-1964,158,25,131, 368.6169, 213.4849, 155.5767, 202421
     124781, 104,-856,2828,170,25,-26, 368.6169, 213.4849, 155.5767, 202421
     124781, 110,-1178,1964,120,25,137, 368.6169, 213.4849, 155.5767, 202421
     125078, 95,1496,-1964,129,25,134, 371.5950, 214.6202, 153.5462, 202791
     125078, 104,-856,2828,170,25,-141, 371.5950, 214.6202, 153.5462, 202791
     125078, 110,-1178,1964,120,25,137, 371.5950, 214.6202, 153.5462, 202791
     125375, 95,1556,-1964,121,25,134, 374.2482, 215.6492, 152.9230, 203109
     125375, 104,-856,2828,375,25,-105, 374.2482, 215.6492, 152.9230, 203109
     125375, 110,-1178,1964,120,25,137, 374.2482, 215.6492, 152.9230, 203109
     125671, 95,1556,-1964,121,25,32, 377.4860, 217.0000, 152.6494, 203516
     125671, 104,-511,2771,247,25,126, 377.4860, 217.0000, 152.6494, 203516
     125671, 110,-1178,1964,120,25,30, 377.4860, 217.0000, 152.6494, 203516
     125968, 95,1072,-1964,275,25,7, 378.3982, 217.3015, 152.5863, 203624
     125968, 104,-421,2755,183,25,15, 378.3982, 217.3015, 152.5863, 203624
     125968, 110,-1178,1964,120,25,-238, 378.3982, 217.3015, 152.5863, 203624
     126281, 95,1496,-1964,129,25,-16, 381.3849, 218.4943, 153.6670, 204002
     126281, 104,-285,2387,112,25,27, 381.3849, 218.4943, 153.6670, 204002
     126281, 110,-1178,1964,120,25,-238, 381.3849, 218.4943, 153.6670, 204002
     126578, 95,1072,-1964,242,25,-338, 384.8384, 219.7810, 154.8889, 204419
     126578, 104,-826,2802,118,25,105, 384.8384, 219.7810, 154.8889, 204419
     126578, 110,-1178,1964,120,25,-77, 384.8384, 219.7810, 154.8889, 204419
     126875, 95,1072,-1964,242,25,-338, 387.5185, 220.6529, 155.3998, 204727
     126875, 104,-826,2802,118,25,105, 387.5185, 220.6529, 155.3998, 204727
     126875, 110,-1178,1964,120,25,14, 387.5185, 220.6529, 155.3998, 204727
     127171, 95,1469,-1964,150,25,-229, 389.9063, 221.5407, 154.4137, 205026
     127171, 104,-826,2802,118,25,27, 389.9063, 221.5407, 154.4137, 205026
     127171, 110,-1178,1964,120,25,-72, 389.9063, 221.5407, 154.4137, 205026
     127484, 95,1496,-1890,127,25,-201, 392.3303, 222.5260, 152.6857, 205330
     127484, 104,-826,2802,118,25,23, 392.3303, 222.5260, 152.6857, 205330
     127484, 110,-1178,1964,120,25,-263, 392.3303, 222.5260, 152.6857, 205330
     127765, 95,1496,-1890,127,25,-201, 392.9024, 222.7276, 152.5853, 205420
     127765, 110,-1178,1964,120,25,-173, 392.9024, 222.7276, 152.5853, 205420
     128062, 95,1496,-1885,121,25,132, 395.3234, 223.7156, 152.5588, 205715
     128062, 110,-1178,1964,120,25,-493, 395.3234, 223.7156, 152.5588, 205715
     128375, 95,1072,-1964,275,25,195, 398.6189, 225.1719, 153.4210, 206118
     128375, 110,-1178,1964,120,25,-371, 398.6189, 225.1719, 153.4210, 206118
     128375, 104,-265,2828,427,25,-185, 398.6189, 225.1719, 153.4210, 206118
     128671, 95,1065,-1964,227,25,148, 401.1169, 226.0729, 155.0152, 206420
     128671, 110,-1178,1964,120,25,-224, 401.1169, 226.0729, 155.0152, 206420
     128671, 104,-208,2828,422,25,-107, 401.1169, 226.0729, 155.0152, 206420
     128968, 95,729,-1964,388,25,137, 403.6784, 226.9221, 155.0321, 206718
     128968, 110,-1178,2265,120,25,221, 403.6784, 226.9221, 155.0321, 206718
     128968, 104,-208,2828,422,25,-107, 403.6784, 226.9221, 155.0321, 206718
     129281, 95,729,-1964,388,25,137, 406.0318, 227.7972, 155.4157, 207018
     129281, 110,-1178,2042,120,25,233, 406.0318, 227.7972, 155.4157, 207018
     129281, 104,55,2462,489,25,-169, 406.0318, 227.7972, 155.4157, 207018
     129578, 95,1065,-1881,207,25,-171, 408.5651, 228.6987, 153.5445, 207334
     129578, 110,-1178,1980,120,25,209, 408.5651, 228.6987, 153.5445, 207334
     129578, 104,55,2462,489,25,-169, 408.5651, 228.6987, 153.5445, 207334
     129875, 95,1065,-1964,151,25,-18, 409.9242, 229.2412, 153.3812, 207492
     129875, 110,-1178,1980,120,25,-66, 409.9242, 229.2412, 153.3812, 207492
     129875, 104,75,2374,388,25,-169, 409.9242, 229.2412, 153.3812, 207492
     130171, 95,1065,-1964,151,25,-18, 411.7690, 229.8911, 155.2080, 207728
     130171, 110,-1178,1969,120,25,-66, 411.7690, 229.8911, 155.2080, 207728
     130171, 104,75,2374,388,25,-80, 411.7690, 229.8911, 155.2080, 207728
     130484, 95,729,-1964,236,25,-74, 415.2221, 230.8463, 158.6824, 208160
     130484, 110,-1178,1969,120,25,-161, 415.2221, 230.8463, 158.6824, 208160
     130484, 104,-592,2802,187,25,-80, 415.2221, 230.8463, 158.6824, 208160
     130484, 113,-1964,3142,688,25,242, 415.2221, 230.8463, 158.6824, 208160
     130781, 95,1469,-1964,134,25,-74, 417.4495, 231.3564, 160.6774, 208428
